Linux 5.11.0-41-generic (Niramay-Inspiron-5515) 	12/19/2021 	_x86_64_	(16 CPU)

11:58:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:47 AM       9    100.00      0.00      0.00      0.00      0.00      0.00
11:58:47 AM      10      2.02      0.00      0.00      0.00      0.00     97.98
11:58:47 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:58:47 AM      12      1.02      0.00      0.00      0.00      0.00     98.98
11:58:47 AM      13      1.01      0.00      1.01      0.00      0.00     97.98
11:58:47 AM      14      1.02      0.00      1.02      0.00      0.00     97.96
11:58:47 AM      15      2.00      0.00      0.00      0.00      0.00     98.00

11:58:47 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:48 AM     all      7.32      0.00      0.88      0.00      0.00     91.80
11:58:48 AM       0      0.00      0.00      5.83      0.00      0.00     94.17
11:58:48 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:48 AM       2      3.92      0.00      0.98      0.00      0.00     95.10
11:58:48 AM       3      2.02      0.00      0.00      0.00      0.00     97.98
11:58:48 AM       4      4.04      0.00      0.00      0.00      0.00     95.96
11:58:48 AM       5      0.00      0.00      1.01      0.00      0.00     98.99
11:58:48 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:58:48 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:48 AM       8     74.75      0.00      0.00      0.00      0.00     25.25
11:58:48 AM       9     26.00      0.00      0.00      0.00      0.00     74.00
11:58:48 AM      10      2.94      0.00      1.96      0.00      0.00     95.10
11:58:48 AM      11      1.01      0.00      0.00      0.00      0.00     98.99
11:58:48 AM      12      1.01      0.00      1.01      0.00      0.00     97.98
11:58:48 AM      13      0.99      0.00      0.99      0.00      0.00     98.02
11:58:48 AM      14      1.01      0.00      1.01      0.00      0.00     97.98
11:58:48 AM      15      0.00      0.00      1.00      0.00      0.00     99.00

11:58:48 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:49 AM     all      9.22      0.00      2.13      0.00      0.00     88.64
11:58:49 AM       0      5.61      0.00     12.15      0.00      0.00     82.24
11:58:49 AM       1      4.90      0.00      4.90      0.00      0.00     90.20
11:58:49 AM       2      1.02      0.00      1.02      0.00      0.00     97.96
11:58:49 AM       3      0.00      0.00      2.02      0.00      0.00     97.98
11:58:49 AM       4      1.00      0.00      1.00      0.00      0.00     98.00
11:58:49 AM       5      5.10      0.00      0.00      0.00      0.00     94.90
11:58:49 AM       6      6.00      0.00      1.00      0.00      0.00     93.00
11:58:49 AM       7      3.00      0.00      0.00      0.00      0.00     97.00
11:58:49 AM       8     76.00      0.00      0.00      0.00      0.00     24.00
11:58:49 AM       9     24.75      0.00      0.99      0.00      0.00     74.26
11:58:49 AM      10      3.12      0.00      1.04      0.00      0.00     95.83
11:58:49 AM      11      3.06      0.00      3.06      0.00      0.00     93.88
11:58:49 AM      12      4.04      0.00      2.02      0.00      0.00     93.94
11:58:49 AM      13      1.01      0.00      2.02      0.00      0.00     96.97
11:58:49 AM      14      5.15      0.00      1.03      0.00      0.00     93.81
11:58:49 AM      15      3.00      0.00      1.00      0.00      0.00     96.00

11:58:49 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:50 AM     all      7.30      0.00      1.19      0.00      0.00     91.52
11:58:50 AM       0      2.75      0.00      8.26      0.00      0.00     88.99
11:58:50 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:50 AM       2      1.01      0.00      0.00      0.00      0.00     98.99
11:58:50 AM       3      1.00      0.00      1.00      0.00      0.00     98.00
11:58:50 AM       4      0.00      0.00      1.01      0.00      0.00     98.99
11:58:50 AM       5      1.00      0.00      0.00      0.00      0.00     99.00
11:58:50 AM       6      1.00      0.00      2.00      0.00      0.00     97.00
11:58:50 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:50 AM       8     94.06      0.00      0.99      0.00      0.00      4.95
11:58:50 AM       9      6.00      0.00      1.00      0.00      0.00     93.00
11:58:50 AM      10      1.00      0.00      1.00      0.00      0.00     98.00
11:58:50 AM      11      3.00      0.00      1.00      0.00      0.00     96.00
11:58:50 AM      12      1.02      0.00      1.02      0.00      0.00     97.96
11:58:50 AM      13      1.01      0.00      0.00      0.00      0.00     98.99
11:58:50 AM      14      1.00      0.00      1.00      0.00      0.00     98.00
11:58:50 AM      15      2.04      0.00      0.00      0.00      0.00     97.96

11:58:50 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:51 AM     all      7.80      0.00      0.62      0.12      0.00     91.45
11:58:51 AM       0      7.77      0.00      2.91      0.00      0.00     89.32
11:58:51 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:58:51 AM       2      2.00      0.00      0.00      2.00      0.00     96.00
11:58:51 AM       3      1.01      0.00      1.01      0.00      0.00     97.98
11:58:51 AM       4      1.02      0.00      1.02      0.00      0.00     97.96
11:58:51 AM       5      0.00      0.00      1.00      0.00      0.00     99.00
11:58:51 AM       6      1.00      0.00      0.00      0.00      0.00     99.00
11:58:51 AM       7      0.99      0.00      0.99      0.00      0.00     98.02
11:58:51 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:51 AM       9      0.99      0.00      0.99      0.00      0.00     98.02
11:58:51 AM      10      1.00      0.00      1.00      0.00      0.00     98.00
11:58:51 AM      11      2.00      0.00      0.00      0.00      0.00     98.00
11:58:51 AM      12      3.00      0.00      0.00      0.00      0.00     97.00
11:58:51 AM      13      1.00      0.00      0.00      0.00      0.00     99.00
11:58:51 AM      14      2.00      0.00      0.00      0.00      0.00     98.00
11:58:51 AM      15      0.99      0.00      0.99      0.00      0.00     98.02

11:58:51 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:52 AM     all      6.83      0.00      0.56      0.13      0.00     92.48
11:58:52 AM       0      0.00      0.00      2.97      0.00      0.00     97.03
11:58:52 AM       1      0.00      0.00      0.99      0.00      0.00     99.01
11:58:52 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:58:52 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:58:52 AM       4      0.99      0.00      0.99      0.99      0.00     97.03
11:58:52 AM       5      0.98      0.00      0.98      0.00      0.00     98.04
11:58:52 AM       6      1.01      0.00      0.00      1.01      0.00     97.98
11:58:52 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:52 AM       8     28.71      0.00      0.00      0.00      0.00     71.29
11:58:52 AM       9     72.00      0.00      0.00      0.00      0.00     28.00
11:58:52 AM      10      1.02      0.00      0.00      0.00      0.00     98.98
11:58:52 AM      11      1.02      0.00      0.00      0.00      0.00     98.98
11:58:52 AM      12      1.01      0.00      1.01      0.00      0.00     97.98
11:58:52 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:58:52 AM      14      2.00      0.00      1.00      0.00      0.00     97.00
11:58:52 AM      15      0.00      0.00      1.00      0.00      0.00     99.00

11:58:52 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:53 AM     all      9.69      0.00      2.12      0.00      0.00     88.19
11:58:53 AM       0      5.66      0.00      8.49      0.00      0.00     85.85
11:58:53 AM       1      7.84      0.00      3.92      0.00      0.00     88.24
11:58:53 AM       2      9.00      0.00      3.00      0.00      0.00     88.00
11:58:53 AM       3      1.00      0.00      2.00      0.00      0.00     97.00
11:58:53 AM       4      4.00      0.00      4.00      0.00      0.00     92.00
11:58:53 AM       5     14.43      0.00      3.09      0.00      0.00     82.47
11:58:53 AM       6      4.12      0.00      4.12      0.00      0.00     91.75
11:58:53 AM       7      2.00      0.00      1.00      0.00      0.00     97.00
11:58:53 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:58:53 AM       9    100.00      0.00      0.00      0.00      0.00      0.00
11:58:53 AM      10      1.00      0.00      1.00      0.00      0.00     98.00
11:58:53 AM      11      1.02      0.00      0.00      0.00      0.00     98.98
11:58:53 AM      12      1.96      0.00      1.96      0.00      0.00     96.08
11:58:53 AM      13      2.02      0.00      0.00      0.00      0.00     97.98
11:58:53 AM      14      0.00      0.00      1.01      0.00      0.00     98.99
11:58:53 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

11:58:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:54 AM     all     10.22      0.00      2.68      0.00      0.00     87.09
11:58:54 AM       0      6.03      0.00     18.10      0.00      0.00     75.86
11:58:54 AM       1     12.38      0.00      3.81      0.00      0.00     83.81
11:58:54 AM       2      4.12      0.00      4.12      0.00      0.00     91.75
11:58:54 AM       3      3.03      0.00      1.01      0.00      0.00     95.96
11:58:54 AM       4      7.37      0.00      0.00      0.00      0.00     92.63
11:58:54 AM       5      1.03      0.00      2.06      0.00      0.00     96.91
11:58:54 AM       6     11.88      0.00      1.98      0.00      0.00     86.14
11:58:54 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:58:54 AM       8     71.72      0.00      0.00      0.00      0.00     28.28
11:58:54 AM       9     29.00      0.00      0.00      0.00      0.00     71.00
11:58:54 AM      10      4.04      0.00      2.02      0.00      0.00     93.94
11:58:54 AM      11      3.96      0.00      1.98      0.00      0.00     94.06
11:58:54 AM      12      2.06      0.00      1.03      0.00      0.00     96.91
11:58:54 AM      13      1.00      0.00      1.00      0.00      0.00     98.00
11:58:54 AM      14      3.09      0.00      3.09      0.00      0.00     93.81
11:58:54 AM      15      2.97      0.00      0.00      0.00      0.00     97.03

11:58:54 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:55 AM     all     11.12      0.00      2.78      0.00      0.00     86.10
11:58:55 AM       0      5.74      0.00     18.85      0.00      0.00     75.41
11:58:55 AM       1      1.92      0.00      3.85      0.00      0.00     94.23
11:58:55 AM       2      9.90      0.00      2.97      0.00      0.00     87.13
11:58:55 AM       3      3.00      0.00      1.00      0.00      0.00     96.00
11:58:55 AM       4      8.16      0.00      2.04      0.00      0.00     89.80
11:58:55 AM       5      7.00      0.00      1.00      0.00      0.00     92.00
11:58:55 AM       6      7.00      0.00      2.00      0.00      0.00     91.00
11:58:55 AM       7     11.00      0.00      2.00      0.00      0.00     87.00
11:58:55 AM       8     26.00      0.00      0.00      0.00      0.00     74.00
11:58:55 AM       9     77.78      0.00      0.00      0.00      0.00     22.22
11:58:55 AM      10      6.00      0.00      1.00      0.00      0.00     93.00
11:58:55 AM      11      4.04      0.00      0.00      0.00      0.00     95.96
11:58:55 AM      12      3.03      0.00      2.02      0.00      0.00     94.95
11:58:55 AM      13      2.04      0.00      1.02      0.00      0.00     96.94
11:58:55 AM      14      5.05      0.00      2.02      0.00      0.00     92.93
11:58:55 AM      15      2.00      0.00      1.00      0.00      0.00     97.00

11:58:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:56 AM     all      7.15      0.00      0.82      0.06      0.00     91.97
11:58:56 AM       0      1.03      0.00      0.00      0.00      0.00     98.97
11:58:56 AM       1      3.06      0.00      0.00      0.00      0.00     96.94
11:58:56 AM       2      2.00      0.00      2.00      0.00      0.00     96.00
11:58:56 AM       3      0.99      0.00      1.98      0.00      0.00     97.03
11:58:56 AM       4      2.00      0.00      0.00      0.00      0.00     98.00
11:58:56 AM       5      0.00      0.00      2.97      0.00      0.00     97.03
11:58:56 AM       6      2.00      0.00      2.00      1.00      0.00     95.00
11:58:56 AM       7      2.00      0.00      1.00      0.00      0.00     97.00
11:58:56 AM       8     76.77      0.00      0.00      0.00      0.00     23.23
11:58:56 AM       9     23.53      0.00      0.98      0.00      0.00     75.49
11:58:56 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:58:56 AM      11      1.00      0.00      0.00      0.00      0.00     99.00
11:58:56 AM      12      0.00      0.00      1.01      0.00      0.00     98.99
11:58:56 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:58:56 AM      14      0.00      0.00      1.00      0.00      0.00     99.00
11:58:56 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

11:58:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:57 AM     all      7.20      0.00      0.50      0.06      0.00     92.24
11:58:57 AM       0      0.99      0.00      1.98      0.00      0.00     97.03
11:58:57 AM       1      0.99      0.00      0.99      0.00      0.00     98.02
11:58:57 AM       2      2.00      0.00      0.00      0.00      0.00     98.00
11:58:57 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
11:58:57 AM       4      2.02      0.00      0.00      0.00      0.00     97.98
11:58:57 AM       5      1.00      0.00      1.00      0.00      0.00     98.00
11:58:57 AM       6      0.00      0.00      0.00      1.02      0.00     98.98
11:58:57 AM       7      0.99      0.00      0.00      0.00      0.00     99.01
11:58:57 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:57 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:57 AM      10      1.98      0.00      1.98      0.00      0.00     96.04
11:58:57 AM      11      1.01      0.00      0.00      0.00      0.00     98.99
11:58:57 AM      12      1.00      0.00      1.00      0.00      0.00     98.00
11:58:57 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:58:57 AM      14      1.98      0.00      0.99      0.00      0.00     97.03
11:58:57 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

11:58:57 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:58 AM     all      7.51      0.00      0.63      0.00      0.00     91.86
11:58:58 AM       0      4.00      0.00      2.00      0.00      0.00     94.00
11:58:58 AM       1      0.00      0.00      1.00      0.00      0.00     99.00
11:58:58 AM       2      2.04      0.00      0.00      0.00      0.00     97.96
11:58:58 AM       3      1.00      0.00      1.00      0.00      0.00     98.00
11:58:58 AM       4      4.95      0.00      1.98      0.00      0.00     93.07
11:58:58 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:58:58 AM       6      1.00      0.00      1.00      0.00      0.00     98.00
11:58:58 AM       7      1.00      0.00      1.00      0.00      0.00     98.00
11:58:58 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:58 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:58 AM      10      1.01      0.00      0.00      0.00      0.00     98.99
11:58:58 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:58:58 AM      12      1.00      0.00      1.00      0.00      0.00     98.00
11:58:58 AM      13      1.00      0.00      0.00      0.00      0.00     99.00
11:58:58 AM      14      2.00      0.00      0.00      0.00      0.00     98.00
11:58:58 AM      15      0.98      0.00      0.98      0.00      0.00     98.04

11:58:58 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:59 AM     all      7.96      0.00      0.44      0.06      0.00     91.54
11:58:59 AM       0      0.98      0.00      2.94      0.00      0.00     96.08
11:58:59 AM       1     12.00      0.00      0.00      0.00      0.00     88.00
11:58:59 AM       2      2.02      0.00      0.00      0.00      0.00     97.98
11:58:59 AM       3      2.02      0.00      1.01      0.00      0.00     96.97
11:58:59 AM       4      3.00      0.00      1.00      0.00      0.00     96.00
11:58:59 AM       5      1.00      0.00      0.00      0.00      0.00     99.00
11:58:59 AM       6      2.02      0.00      0.00      0.00      0.00     97.98
11:58:59 AM       7      0.00      0.00      0.00      1.00      0.00     99.00
11:58:59 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:58:59 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:58:59 AM      10      1.01      0.00      0.00      0.00      0.00     98.99
11:58:59 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:58:59 AM      12      1.98      0.00      0.99      0.00      0.00     97.03
11:58:59 AM      13      1.00      0.00      1.00      0.00      0.00     98.00
11:58:59 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:58:59 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

11:58:59 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:00 AM     all      8.13      0.00      0.88      0.00      0.00     90.99
11:59:00 AM       0      1.98      0.00      2.97      0.00      0.00     95.05
11:59:00 AM       1     11.11      0.00      0.00      0.00      0.00     88.89
11:59:00 AM       2      1.98      0.00      1.98      0.00      0.00     96.04
11:59:00 AM       3      3.96      0.00      1.98      0.00      0.00     94.06
11:59:00 AM       4      1.00      0.00      1.00      0.00      0.00     98.00
11:59:00 AM       5      0.00      0.00      1.01      0.00      0.00     98.99
11:59:00 AM       6      2.00      0.00      1.00      0.00      0.00     97.00
11:59:00 AM       7      1.98      0.00      0.99      0.00      0.00     97.03
11:59:00 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:59:00 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:59:00 AM      10      3.96      0.00      0.00      0.00      0.00     96.04
11:59:00 AM      11      0.00      0.00      1.00      0.00      0.00     99.00
11:59:00 AM      12      0.00      0.00      1.02      0.00      0.00     98.98
11:59:00 AM      13      0.00      0.00      1.00      0.00      0.00     99.00
11:59:00 AM      14      2.00      0.00      0.00      0.00      0.00     98.00
11:59:00 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

11:59:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:01 AM     all      9.35      0.00      1.81      0.00      0.00     88.84
11:59:01 AM       0      6.03      0.00     15.52      0.00      0.00     78.45
11:59:01 AM       1      0.99      0.00      0.99      0.00      0.00     98.02
11:59:01 AM       2      6.06      0.00      0.00      0.00      0.00     93.94
11:59:01 AM       3      2.08      0.00      0.00      0.00      0.00     97.92
11:59:01 AM       4      3.00      0.00      1.00      0.00      0.00     96.00
11:59:01 AM       5      2.00      0.00      1.00      0.00      0.00     97.00
11:59:01 AM       6      6.00      0.00      1.00      0.00      0.00     93.00
11:59:01 AM       7      1.01      0.00      1.01      0.00      0.00     97.98
11:59:01 AM       8     25.74      0.00      0.00      0.00      0.00     74.26
11:59:01 AM       9     75.00      0.00      0.00      0.00      0.00     25.00
11:59:01 AM      10      4.08      0.00      1.02      0.00      0.00     94.90
11:59:01 AM      11      3.06      0.00      1.02      0.00      0.00     95.92
11:59:01 AM      12      2.06      0.00      3.09      0.00      0.00     94.85
11:59:01 AM      13      2.02      0.00      0.00      0.00      0.00     97.98
11:59:01 AM      14      5.05      0.00      1.01      0.00      0.00     93.94
11:59:01 AM      15      4.95      0.00      0.00      0.00      0.00     95.05

11:59:01 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:02 AM     all      6.83      0.00      0.63      0.19      0.00     92.36
11:59:02 AM       0      0.98      0.00      3.92      0.00      0.00     95.10
11:59:02 AM       1      0.00      0.00      0.00      1.00      0.00     99.00
11:59:02 AM       2      0.00      0.00      1.01      0.00      0.00     98.99
11:59:02 AM       3      3.00      0.00      1.00      0.00      0.00     96.00
11:59:02 AM       4      2.02      0.00      1.01      0.00      0.00     96.97
11:59:02 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:59:02 AM       6      1.01      0.00      1.01      2.02      0.00     95.96
11:59:02 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:59:02 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:59:02 AM       9    100.00      0.00      0.00      0.00      0.00      0.00
11:59:02 AM      10      0.00      0.00      1.00      0.00      0.00     99.00
11:59:02 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:59:02 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:59:02 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:59:02 AM      14      1.00      0.00      1.00      0.00      0.00     98.00
11:59:02 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

11:59:02 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:03 AM     all      7.03      0.00      0.56      0.00      0.00     92.40
11:59:03 AM       0      1.01      0.00      1.01      0.00      0.00     97.98
11:59:03 AM       1      0.00      0.00      0.99      0.00      0.00     99.01
11:59:03 AM       2      1.03      0.00      0.00      0.00      0.00     98.97
11:59:03 AM       3      1.00      0.00      1.00      0.00      0.00     98.00
11:59:03 AM       4      2.02      0.00      0.00      0.00      0.00     97.98
11:59:03 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:59:03 AM       6      2.97      0.00      1.98      0.00      0.00     95.05
11:59:03 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:59:03 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:59:03 AM       9    100.00      0.00      0.00      0.00      0.00      0.00
11:59:03 AM      10      2.02      0.00      0.00      0.00      0.00     97.98
11:59:03 AM      11      0.00      0.00      1.00      0.00      0.00     99.00
11:59:03 AM      12      0.99      0.00      1.98      0.00      0.00     97.03
11:59:03 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:59:03 AM      14      1.01      0.00      1.01      0.00      0.00     97.98
11:59:03 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

11:59:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:04 AM     all      9.38      0.00      0.94      0.00      0.00     89.68
11:59:04 AM       0      1.90      0.00      5.71      0.00      0.00     92.38
11:59:04 AM       1      2.04      0.00      0.00      0.00      0.00     97.96
11:59:04 AM       2      4.95      0.00      1.98      0.00      0.00     93.07
11:59:04 AM       3      8.00      0.00      1.00      0.00      0.00     91.00
11:59:04 AM       4     12.00      0.00      0.00      0.00      0.00     88.00
11:59:04 AM       5      2.97      0.00      0.99      0.00      0.00     96.04
11:59:04 AM       6     12.12      0.00      1.01      0.00      0.00     86.87
11:59:04 AM       7      1.01      0.00      0.00      0.00      0.00     98.99
11:59:04 AM       8     75.00      0.00      0.00      0.00      0.00     25.00
11:59:04 AM       9     25.00      0.00      0.00      0.00      0.00     75.00
11:59:04 AM      10      1.98      0.00      0.99      0.00      0.00     97.03
11:59:04 AM      11      1.01      0.00      0.00      0.00      0.00     98.99
11:59:04 AM      12      0.00      0.00      1.02      0.00      0.00     98.98
11:59:04 AM      13      1.00      0.00      1.00      0.00      0.00     98.00
11:59:04 AM      14      1.01      0.00      1.01      0.00      0.00     97.98
11:59:04 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

11:59:04 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:05 AM     all      7.36      0.00      0.81      0.00      0.00     91.83
11:59:05 AM       0      0.00      0.00      3.92      0.00      0.00     96.08
11:59:05 AM       1      0.99      0.00      0.00      0.00      0.00     99.01
11:59:05 AM       2      0.00      0.00      1.01      0.00      0.00     98.99
11:59:05 AM       3      1.01      0.00      1.01      0.00      0.00     97.98
11:59:05 AM       4      2.00      0.00      1.00      0.00      0.00     97.00
11:59:05 AM       5      1.01      0.00      0.00      0.00      0.00     98.99
11:59:05 AM       6      1.98      0.00      1.98      0.00      0.00     96.04
11:59:05 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
11:59:05 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:59:05 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:59:05 AM      10      4.00      0.00      0.00      0.00      0.00     96.00
11:59:05 AM      11      0.00      0.00      1.00      0.00      0.00     99.00
11:59:05 AM      12      2.94      0.00      0.98      0.00      0.00     96.08
11:59:05 AM      13      0.99      0.00      0.00      0.00      0.00     99.01
11:59:05 AM      14      1.00      0.00      2.00      0.00      0.00     97.00
11:59:05 AM      15      1.01      0.00      0.00      0.00      0.00     98.99

11:59:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:06 AM     all      7.41      0.00      0.93      0.12      0.00     91.53
11:59:06 AM       0      1.92      0.00      4.81      0.00      0.00     93.27
11:59:06 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
11:59:06 AM       2      3.92      0.00      0.98      0.00      0.00     95.10
11:59:06 AM       3      1.00      0.00      1.00      0.00      0.00     98.00
11:59:06 AM       4      1.98      0.00      0.99      0.00      0.00     97.03
11:59:06 AM       5      3.96      0.00      1.98      0.00      0.00     94.06
11:59:06 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:59:06 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:59:06 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:59:06 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
11:59:06 AM      10      1.98      0.00      0.99      1.98      0.00     95.05
11:59:06 AM      11      1.96      0.00      0.98      0.00      0.00     97.06
11:59:06 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:59:06 AM      13      0.00      0.00      1.00      0.00      0.00     99.00
11:59:06 AM      14      1.00      0.00      0.00      0.00      0.00     99.00
11:59:06 AM      15      0.99      0.00      1.98      0.00      0.00     97.03

11:59:06 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:07 AM     all      8.91      0.00      1.57      0.13      0.00     89.39
11:59:07 AM       0      0.00      0.00     14.41      0.90      0.00     84.68
11:59:07 AM       1      5.94      0.00      1.98      0.00      0.00     92.08
11:59:07 AM       2      6.19      0.00      0.00      1.03      0.00     92.78
11:59:07 AM       3      3.03      0.00      1.01      0.00      0.00     95.96
11:59:07 AM       4      2.04      0.00      1.02      0.00      0.00     96.94
11:59:07 AM       5      3.06      0.00      0.00      0.00      0.00     96.94
11:59:07 AM       6      5.00      0.00      1.00      0.00      0.00     94.00
11:59:07 AM       7      1.02      0.00      0.00      0.00      0.00     98.98
11:59:07 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
11:59:07 AM       9      0.99      0.00      0.00      0.00      0.00     99.01
11:59:07 AM      10      2.02      0.00      1.01      0.00      0.00     96.97
11:59:07 AM      11      1.03      0.00      0.00      0.00      0.00     98.97
11:59:07 AM      12      3.03      0.00      2.02      0.00      0.00     94.95
11:59:07 AM      13      2.02      0.00      0.00      0.00      0.00     97.98
11:59:07 AM      14      3.03      0.00      1.01      0.00      0.00     95.96
11:59:07 AM      15      4.12      0.00      0.00      0.00      0.00     95.88

11:59:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:08 AM     all      7.58      0.00      0.44      0.06      0.00     91.92
11:59:08 AM       0      2.00      0.00      1.00      0.00      0.00     97.00
11:59:08 AM       1      2.97      0.00      0.00      0.00      0.00     97.03
11:59:08 AM       2      2.00      0.00      1.00      0.00      0.00     97.00
11:59:08 AM       3      0.99      0.00      1.98      0.00      0.00     97.03
11:59:08 AM       4      2.00      0.00      0.00      1.00      0.00     97.00
11:59:08 AM       5      3.00      0.00      0.00      0.00      0.00     97.00
11:59:08 AM       6      1.01      0.00      1.01      0.00      0.00     97.98
11:59:08 AM       7      1.98      0.00      0.99      0.00      0.00     97.03
11:59:08 AM       8     58.00      0.00      0.00      0.00      0.00     42.00
11:59:08 AM       9     42.00      0.00      0.00      0.00      0.00     58.00
11:59:08 AM      10      1.02      0.00      0.00      0.00      0.00     98.98
11:59:08 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:59:08 AM      12      1.02      0.00      0.00      0.00      0.00     98.98
11:59:08 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:59:08 AM      14      1.98      0.00      0.99      0.00      0.00     97.03
11:59:08 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

11:59:08 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:59:09 AM     all      7.00      0.00      0.81      0.00      0.00     92.19
11:59:09 AM       0      0.96      0.00      4.81      0.00      0.00     94.23
11:59:09 AM       1      1.00      0.00      1.00      0.00      0.00     98.00
11:59:09 AM       2      1.01      0.00      0.00      0.00      0.00     98.99
11:59:09 AM       3      2.00      0.00      0.00      0.00      0.00     98.00
11:59:09 AM       4      0.00      0.00      1.01      0.00      0.00     98.99
11:59:09 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:59:09 AM       6      0.00      0.00      0.99      0.00      0.00     99.01
11:59:09 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:59:09 AM       8    100.00      0.00      0.00      0.00      0.00      0.00
